Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Quarter,Day_of_Week,Week_of_Year,Shipping_Days,Discount,Discounted_Sales,Profit_Margin,Profit,Profitability,Is_Profitable
75,US-2016-134026,2016-04-26,2016-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,2016,4,April,2,Tuesday,17,6,0.040585177140397645,69.8300484670133,0.298201591034149,20.8234315548551,0.28609902663847964,True
76,US-2018-118038,2018-12-09,2018-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,2018,12,December,4,Sunday,49,2,0.08565014005198064,1.1411086252151281,0.28038210680134024,0.3199464404269986,0.2563673400857361,True
77,US-2018-118038,2018-12-09,2018-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,2018,12,December,4,Sunday,49,2,0.11163355174418495,8.624261479667453,0.3108161889589738,2.6805600856959177,0.27611867384589184,True
78,US-2018-118038,2018-12-09,2018-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041.0,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,2018,12,December,4,Sunday,49,2,0.10745045440066775,24.313049622125806,0.3592841833374109,8.735294177927416,0.32067893457883323,True
79,US-2015-147606,2015-11-26,2015-12-01,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070.0,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2015,11,November,4,Thursday,48,5,0.24413289090157245,14.588235205599652,0.33811467794494054,4.93249644832637,0.25556976416198807,True
80,CA-2017-127208,2017-06-12,2017-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,2017,6,June,2,Monday,24,3,0.19071136134401967,168.46152302262885,0.2897496257825736,48.81166325456912,0.23449108020065873,True
81,CA-2017-127208,2017-06-12,2017-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601.0,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,2017,6,June,2,Monday,24,3,0.1689632105144287,13.911555855988462,0.32427853370752285,4.511218934570241,0.2694873915513884,True
82,CA-2015-139451,2015-10-12,2015-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,2015,10,October,4,Monday,42,4,0.052109002821947574,14.123575857952982,0.31961064211903467,4.514045148977249,0.30295605026692946,True
83,CA-2015-139451,2015-10-12,2015-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,2015,10,October,4,Monday,42,4,0.12329178703325923,18.752788675358584,0.30328713565855026,5.687479562959604,0.26589432271900904,True
84,CA-2016-149734,2016-09-03,2016-09-08,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707.0,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,2016,9,September,3,Saturday,35,5,0.18464787674563754,163.8727311401548,0.29164557726951323,47.792757272102186,0.23779384066444187,True
85,US-2018-119662,2018-11-13,2018-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,2018,11,November,4,Tuesday,46,3,0.019202202422730276,225.95227341466108,0.27790476140225406,62.79321263159826,0.2725683779195674,True
86,CA-2018-140088,2018-05-28,2018-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203.0,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2018,5,May,2,Monday,22,2,0.23467829580596702,231.0965417984302,0.20758449861589587,47.972059761094556,0.1588689222449813,True
87,CA-2018-155558,2018-10-26,2018-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901.0,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,2018,10,October,4,Friday,43,7,0.19592123566761283,16.07353449900442,0.228417068681679,3.6714696336164296,0.1836653143379905,True
88,CA-2018-155558,2018-10-26,2018-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2018,10,October,4,Friday,43,7,0.08204100105670648,5.654627433490688,0.3125769115355075,1.7675059790444727,0.2869327888059209,True
89,CA-2017-159695,2017-04-05,2017-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095.0,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,2017,4,April,2,Wednesday,14,5,0.167117721778585,131.90190063736904,0.3581801884791326,47.24464763104866,0.2983219313942757,True
90,CA-2017-109806,2017-09-17,2017-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,2017,9,September,3,Sunday,37,5,0.07612922933949147,18.56980249027622,0.3247498123598828,6.030539874277287,0.3000268594167804,True
91,CA-2017-109806,2017-09-17,2017-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2017,9,September,3,Sunday,37,5,0.07391884918766034,68.1447554013752,0.2345316479599186,15.98210178411009,0.21719533844463593,True
92,CA-2017-109806,2017-09-17,2017-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,2017,9,September,3,Sunday,37,5,0.013167548432860499,6.394674286155064,0.3733585762664577,2.3875064871665814,0.36844235913064527,True
93,CA-2016-149587,2016-01-31,2016-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2016,1,January,1,Sunday,4,5,0.008548921304921797,12.849205979888215,0.2828907316021148,3.6349212801568456,0.2804723209997566,True
94,CA-2016-149587,2016-01-31,2016-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,2016,1,January,1,Sunday,4,5,0.24378138892095805,40.3367007149561,0.2433752400138806,9.816954217870512,0.1840448859743253,True
95,CA-2016-149587,2016-01-31,2016-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2016,1,January,1,Sunday,4,5,0.143681255539672,28.22426581741241,0.3291096947372749,9.2888795073523,0.28182280058714504,True
96,US-2018-109484,2018-11-06,2018-11-12,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206.0,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,2018,11,November,4,Tuesday,45,6,0.040744492386103094,5.450489794262163,0.35358099547217503,1.927189607266146,0.33917451729428827,True
97,CA-2018-161018,2018-11-09,2018-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,2018,11,November,4,Friday,45,2,0.24355210896324617,73.01991492177784,0.27330268171830363,19.95653856696426,0.20673923720049994,True
98,CA-2018-157833,2018-06-17,2018-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,2018,6,June,2,Sunday,24,3,0.13741769442074084,44.26082326388295,0.355384172271548,15.729596039692318,0.30654809868436855,True
99,CA-2017-149223,2017-09-06,2017-09-11,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,2017,9,September,3,Wednesday,36,5,0.05104042480311959,73.90497171633305,0.25492188294176293,18.839994548685354,0.24191056174480424,True
100,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,2017,8,August,3,Tuesday,35,4,0.12011153121212587,56.86191240694757,0.2561279408651368,14.563924538445255,0.22536402170161637,True
101,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,2017,8,August,3,Tuesday,35,4,0.056285837137346854,90.573910494906,0.23061766800738254,20.887944020644614,0.2176371595049243,True
102,CA-2017-158568,2017-08-29,2017-09-02,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,2017,8,August,3,Tuesday,35,4,0.09332272456042515,1.6211389684859598,0.3624541023957336,0.587588469681324,0.3286288980320604,True
103,CA-2017-129903,2017-12-01,2017-12-04,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,2017,12,December,4,Friday,48,3,0.06734331945601901,22.309147798612027,0.3742701279824353,8.349647601765588,0.349065535190869,True
104,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,2016,11,November,4,Sunday,45,4,0.15171413823294055,202.65209923270342,0.22459713380804364,45.51508064784843,0.19052257320276786,True
105,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,2016,11,November,4,Sunday,45,4,0.2834697803013497,73.34403328835384,0.27831517778094494,7.3652423341326525,0.071954301818412,True
106,US-2016-156867,2016-11-13,2016-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,2016,11,November,4,Sunday,45,4,0.08536828187379562,33.733447027930666,0.33010060533266095,11.135431283877166,0.30192048380991177,True
107,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,2018,11,November,4,Friday,47,5,0.13207658460712596,64.32354016159668,0.1974891305822751,12.703200022487785,0.17140544071793754,True
108,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,2018,11,November,4,Friday,47,5,0.20111022770860976,22.362522505980596,0.23486706988741404,5.252220136271014,0.18763289998110225,True
109,CA-2018-119004,2018-11-23,2018-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,2018,11,November,4,Friday,47,5,0.015243678689009645,3.253634885611512,0.3744181605100841,1.2182199888421001,0.3687106503759383,True
110,CA-2016-129476,2016-10-15,2016-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,2016,10,October,4,Saturday,41,5,0.0653959819657586,317.7279819709207,0.21311432892894355,67.71238565968025,0.19917750811766166,True
111,CA-2018-146780,2018-12-25,2018-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2018,12,December,4,Tuesday,52,5,0.16562943610301373,35.01018886111755,0.252038981038546,8.82393232652312,0.21029390673315349,True
112,CA-2017-128867,2017-11-03,2017-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2017,11,November,4,Friday,44,7,0.024284424466252497,74.11535511754346,0.3121864758591013,23.1378115211917,0.3046052069667154,True
113,CA-2017-128867,2017-11-03,2017-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,2017,11,November,4,Friday,44,7,0.09325134822347468,24.69983327439255,0.37463998665174436,9.253545208218735,0.33970430279804464,True
114,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,2015,8,August,3,Tuesday,35,2,0.0006767973147954854,40.06886313486596,0.3628998670096562,14.540985102870971,0.36265425735412443,True
115,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2015,8,August,3,Tuesday,35,2,0.0803570490325518,4.340714728566355,0.3800909829563789,1.6498665279140172,0.3495479932021223,True
116,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,2015,8,August,3,Tuesday,35,2,0.0211470535852901,23.468978243239082,0.34835965861786133,8.175645248924782,0.34099287825011604,True
117,CA-2015-115259,2015-08-25,2015-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,2015,8,August,3,Tuesday,35,2,0.004858540679956058,129.8301353487302,0.38249699552093,49.659636698964995,0.3806386183082306,True
118,CA-2016-110457,2016-03-02,2016-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,2016,3,March,1,Wednesday,9,4,0.1424055701004458,675.3813413787958,0.26104415574785195,176.30435206807954,0.2238700139271895,True
119,US-2016-136476,2016-04-05,2016-04-10,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,2016,4,April,2,Tuesday,14,5,0.18324976065652698,128.87828726696398,0.3519342366528244,45.35668165042239,0.2874423720193568,True
120,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,2017,6,June,2,Monday,24,3,0.18678704992627476,38.25353717146804,0.25730369566091277,9.842776486320826,0.20924269741328286,True
121,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,2017,6,June,2,Monday,24,3,0.10785965276685226,27.513608308670275,0.36233614649402723,9.969174810709637,0.3232546955483021,True
122,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,2017,6,June,2,Monday,24,3,0.05559163142619699,213.96515998408083,0.34426658051994097,73.66105397812161,0.3251282396633193,True
123,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,2017,6,June,2,Monday,24,3,0.09871548773443645,103.6657446007851,0.25239880323723646,26.165109873935165,0.22748313227208455,True
124,CA-2017-103730,2017-06-12,2017-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,2017,6,June,2,Monday,24,3,0.07201038490553535,63.14041341102738,0.22319061257709644,14.092347547578317,0.2071185706581175,True
125,US-2015-152030,2015-12-26,2015-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,2015,12,December,4,Saturday,52,2,0.2063821393762605,476.61355514047176,0.3266821523830685,155.70114204823562,0.2592607908782093,True
126,US-2015-134614,2015-09-20,2015-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,2015,9,September,3,Sunday,38,5,0.11837006744584021,544.5828093387046,0.33300757334219766,181.3501998217587,0.29358944442570617,True
127,US-2018-107272,2018-11-05,2018-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2018,11,November,4,Monday,45,7,0.025298191864050846,2.3275879178286467,0.2725694517484927,0.6344293626589699,0.26567393746188017,True
